"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,114390475,101221066,1,5,34,"F",1,2,34,0
2018,114387739,101221067,1,5,21,"F",1,2,21,0
2018,114387783,101214117,0,,,"",,,,
2018,114387803,101221114,0,,,"",,,,
2018,114387807,101221118,0,,,"",,,,
2018,114387810,101214149,0,,,"",,,,
2018,114390524,101221133,1,5,26,"F",1,2,26,0
2018,114390529,101221144,0,,,"",,,,
2018,114387845,101219040,0,,,"",,,,
2018,114395830,101214202,0,,,"",,,,
2018,114390562,101219064,1,5,55,"F",1,2,55,0
2018,114395881,101214253,0,,,"",,,,
2018,114395892,101221188,1,5,49,"F",1,2,49,0
2018,114395914,101214280,1,5,34,"M",1,2,34,0
2018,114390585,101221195,1,5,27,"M",1,2,27,0
2018,114395931,101214293,1,5,17,"M",2,2,17,0
2018,114395936,101219092,1,5,39,"M",2,2,39,0
2018,114395945,101214302,0,,,"",,,,
2018,114395967,101214313,0,,,"",,,,
2018,114387945,101221231,0,,,"",,,,
2018,114390611,101221233,1,5,19,"F",1,3,19,0
2018,114387959,101214341,0,,,"",,,,
2018,114390619,101214347,1,5,44,"M",2,2,44,0
2018,114387976,101219148,0,,,"",,,,
2018,114396086,101219175,1,5,22,"F",1,2,20,25
2018,114390689,101221299,0,,,"",,,,
2018,114390694,101221304,0,,,"",,,,
2018,114388058,101221337,0,,,"",,,,
2018,114390735,101221350,0,,,"",,,,
2018,114396184,101221363,0,,,"",,,,
2018,114390745,101214530,1,5,46,"M",1,2,46,0
2018,114396213,101221390,1,5,50,"M",0,3,50,0
2018,114396235,101221407,1,5,42,"M",1,2,42,0
2018,114388146,101221428,0,,,"",,,,
2018,114396300,101219278,1,5,21,"M",2,2,18,25
2018,114388160,101219278,4,5,21,"M",2,2,18,25
2018,114388158,101219278,3,5,21,"M",2,2,18,25
2018,114388157,101219278,2,5,21,"M",2,2,18,25
2018,114390817,101221450,1,4,,"U",0,3,,
2018,114396330,101221456,1,5,19,"F",2,3,19,0
2018,114396342,101214665,1,5,33,"F",3,2,33,0
2018,120035757,106115611,3,5,18,"M",2,2,18,0
2018,120026510,106115611,4,5,16,"M",2,2,16,0
2018,120035797,106119563,1,5,44,"M",1,2,44,0
2018,120026562,106119578,0,,,"",,,,
2018,120031228,106119580,1,5,22,"F",1,2,22,0
2018,120035808,106119580,2,5,29,"M",0,,29,0
2018,120031243,106123625,1,5,19,"M",1,2,19,0
2018,120026580,106123625,2,5,19,"M",1,,19,0
2018,120031248,106119599,1,5,21,"M",1,,21,0
2018,120026590,106119599,3,5,20,"F",0,,20,0
2018,120026589,106119599,2,5,20,"F",1,,20,0
2018,113561993,100485510,0,,,"",,,,
2018,113557985,100485514,0,,,"",,,,
2018,113562024,100485530,1,5,16,"M",2,,16,0
2018,113558003,100490861,0,,,"",,,,
2018,113558009,100490866,0,,,"",,,,
2018,113553062,100485553,0,,,"",,,,
2018,117020325,103509520,1,5,46,"F",1,2,46,0
2018,117011919,103509542,1,5,29,"F",2,2,29,0
2018,117015667,103509554,1,5,30,"F",1,2,30,0
2018,117011955,103504387,1,5,32,"F",1,2,32,0
2018,117015591,103509512,2,5,31,"M",1,2,31,0
2018,117015592,103509512,3,5,31,"M",1,,31,0
2018,117011858,103509512,1,5,25,"M",1,2,25,0
2018,117015611,103509525,1,5,37,"F",1,2,37,0
2018,117011896,103498762,0,,,"",,,,
2018,117011907,103498770,1,5,18,"F",0,2,18,0
2018,117015681,103509568,0,,,"",,,,
2018,117011970,103504398,2,5,31,"M",1,3,31,0
2018,117020405,103504398,1,5,34,"M",1,3,30,39
2018,113562065,100485563,1,5,20,"M",1,1,20,0
2018,113562068,100485563,3,5,20,"M",1,,20,0
2018,113562066,100485563,2,5,22,"M",3,2,22,0
2018,113553082,100490895,1,5,29,"M",3,2,29,0
2018,113558066,100485597,0,,,"",,,,
2018,113558070,100490917,1,5,35,"F",1,2,35,0
2018,113553134,100485627,0,,,"",,,,
2018,113558098,100485638,0,,,"",,,,
2018,113558104,100485643,0,,,"",,,,
2018,113558113,100485653,1,5,52,"M",1,2,52,0
2018,113553169,100485658,1,5,52,"M",2,2,52,0
2018,113553210,100490974,0,,,"",,,,
2018,113562210,100485703,1,5,16,"F",1,,16,0
2018,113553242,100485712,0,,,"",,,,
2018,113553274,100485735,1,5,34,"M",1,1,34,0
2018,113553294,100485751,1,5,39,"M",1,2,39,0
2018,113553311,100485768,0,,,"",,,,
2018,113562276,100485781,0,,,"",,,,
2018,113562309,100496064,0,,,"",,,,
2018,113562312,100485816,0,,,"",,,,
2018,113553388,100494710,0,,,"",,,,
2018,113553439,100496121,1,5,19,"F",1,2,19,0
2018,113558307,100485896,0,,,"",,,,
2018,113553467,100496128,1,5,36,"M",1,2,36,0
2018,113562403,100485929,1,5,38,"M",1,2,38,0
2018,113562404,100485929,2,5,18,"F",1,2,18,0
2018,113558335,100496140,1,5,13,"M",2,2,13,0
2018,113558340,100485953,1,5,38,"F",2,2,38,0
2018,113562420,100485953,2,5,36,"M",2,2,36,0
2018,113553512,100485956,1,5,49,"M",1,1,49,0
2018,113553526,100496157,0,,,"",,,,
2018,113553538,100496161,0,,,"",,,,
2018,113562453,100485989,0,,,"",,,,
2018,113562468,100496178,1,5,26,"M",2,2,26,0
2018,113562473,100486015,0,,,"",,,,
2018,113553576,100486020,0,,,"",,,,
2018,113562486,100494847,0,,,"",,,,
2018,113562499,100496190,1,5,49,"M",2,,1,98
2018,113562501,100496190,2,5,49,"M",2,,1,98
2018,113553606,100501050,0,,,"",,,,
2018,113562536,100496212,1,5,59,"M",1,3,59,0
2018,113553638,100501077,1,5,50,"F",1,3,50,0
2018,113562548,100494891,0,,,"",,,,
2018,113553655,100496219,1,5,33,"F",0,3,33,0
2018,113553656,100496222,1,5,27,"F",1,2,27,0
2018,113558476,100501158,0,,,"",,,,
2018,113562629,100501193,0,,,"",,,,
2018,113562654,100501231,1,5,34,"M",1,2,34,0
2018,113562661,100501237,0,,,"",,,,
2018,113562669,100501254,0,,,"",,,,
2018,113563853,100501277,0,,,"",,,,
2018,113562689,100501286,1,5,57,"M",1,2,57,0
2018,113562723,100501338,0,,,"",,,,
2018,113563953,100501384,0,,,"",,,,
2018,113563960,100501393,0,,,"",,,,
2018,113558622,100501398,1,5,23,"M",1,2,23,0
2018,113563989,100501411,0,,,"",,,,
2018,113564016,100501428,1,5,35,"F",1,2,30,40
2018,113558647,100501428,2,5,55,"F",1,2,50,60
2018,113562794,100495121,1,5,29,"M",2,3,29,0
2018,113562802,100496435,1,5,21,"F",0,3,21,0
2018,113558683,100496458,1,5,34,"M",2,2,34,0
2018,113564122,100501513,0,,,"",,,,
2018,113564142,100501533,1,5,41,"M",1,2,41,0
2018,113564150,100501542,0,,,"",,,,
2018,113562857,100501546,2,5,47,"F",1,3,47,0
2018,113562856,100501546,1,5,48,"M",1,3,48,0
2018,113564162,100495194,1,5,35,"M",2,3,35,0
2018,113562870,100501565,0,,,"",,,,
2018,113568766,100501636,0,,,"",,,,
2018,113564268,100501641,0,,,"",,,,
2018,113564275,100496561,0,,,"",,,,
2018,113568799,100501680,0,,,"",,,,
2018,113562971,100501712,0,,,"",,,,
2018,113562982,100501735,1,5,30,"F",0,3,30,0
2018,114387449,101218760,1,5,28,"M",1,1,28,0
2018,117020320,103509514,1,5,66,"M",1,2,66,0
2018,117015605,103498729,1,5,25,"M",3,2,25,0
2018,117015633,103498749,1,5,38,"M",1,2,38,0
2018,117020351,103509537,1,5,38,"M",1,2,38,0
2018,117011923,103498783,0,,,"",,,,
2018,117015661,103509550,0,,,"",,,,
2018,117011934,103509553,1,5,22,"M",1,2,22,0
2018,117011936,103509555,1,5,34,"F",1,2,34,0
2018,117011939,103509556,2,5,43,"F",1,2,43,0
2018,117020386,103509556,1,5,48,"M",1,2,48,0
2018,117011971,103509573,0,,,"",,,,
2018,120026884,106115773,0,,,"",,,,
2018,112593109,99659479,0,,,"",,,,
2018,112584896,99657434,0,,,"",,,,
2018,112584906,99657445,1,5,32,"M",1,2,32,0
2018,112584918,99659501,1,5,14,"M",1,,14,0
2018,112584924,99657459,2,5,45,"F",1,2,45,0
2018,112584923,99657459,1,5,42,"M",1,2,42,0
2018,112593461,99667736,1,5,44,"M",1,1,44,0
2018,112593477,99662980,1,5,21,"F",1,2,21,0
2018,112588400,99667763,1,5,24,"M",1,1,24,0
2018,112593486,99667771,0,,,"",,,,
2018,112588424,99659755,0,,,"",,,,
2018,112588430,99667784,0,,,"",,,,
2018,112585252,99667789,0,,,"",,,,
2018,112588458,99667801,0,,,"",,,,
2018,112593533,99659776,0,,,"",,,,
2018,112593578,99659814,0,,,"",,,,
2018,112588560,99667883,1,5,15,"M",3,2,15,0
2018,112593102,99657417,0,,,"",,,,
2018,112593127,99662854,0,,,"",,,,
2018,112588250,99657443,0,,,"",,,,
2018,112588267,99659515,1,5,32,"M",1,2,32,0
2018,112588277,99657479,1,5,66,"M",2,2,66,0
2018,112584946,99657488,1,5,22,"F",1,2,22,0
2018,112584954,99657498,0,,,"",,,,
2018,112584990,99657539,1,5,54,"M",1,2,54,0
2018,112593248,99657549,1,5,29,"M",1,2,29,0
2018,112585011,99657556,0,,,"",,,,
2018,112585018,99657562,1,5,25,"M",1,2,25,0
2018,112593283,99657590,2,5,20,"M",1,,20,0
2018,112593284,99657590,3,5,19,"M",1,,19,0
2018,112585050,99657590,1,5,18,"M",1,,18,0
2018,112585058,99657595,0,,,"",,,,
2018,112593303,99659619,1,5,23,"F",1,2,23,0
2018,112593332,99659637,2,5,16,"F",1,2,16,0
2018,112585087,99659637,5,5,18,"M",1,2,18,0
2018,112593330,99659637,1,5,17,"F",1,,17,0
2018,112585086,99659637,4,5,14,"M",1,2,14,0
2018,112593333,99659637,3,5,17,"F",1,,17,0
2018,112593336,99659637,6,5,17,"M",1,2,17,0
2018,112593343,99657637,0,,,"",,,,
2018,112585100,99657643,1,5,23,"M",1,2,23,0
2018,112585130,99667669,1,5,21,"M",1,2,21,0
2018,112593397,99659671,0,,,"",,,,
2018,112593438,99667720,1,5,30,"M",2,2,30,0
2018,112588374,99667748,0,,,"",,,,
2018,112588391,99667757,0,,,"",,,,
2018,112585237,99659752,0,,,"",,,,
2018,112593513,99663030,0,,,"",,,,
2018,112588445,99663037,0,,,"",,,,
2018,112593526,99659771,0,,,"",,,,
2018,112588473,99667818,1,5,20,"M",1,2,20,0
2018,112588508,99659805,1,5,36,"M",0,3,36,0
2018,112585309,99667850,0,,,"",,,,
2018,112585317,99663114,0,,,"",,,,
2018,112588542,99659828,0,,,"",,,,
2018,112585326,99667878,2,5,18,"M",1,2,18,0
2018,112585327,99667878,3,5,18,"F",1,,18,0
2018,112593612,99667878,1,5,19,"M",1,3,19,0
2018,112585374,99667935,1,5,24,"M",3,2,24,0
2018,112584897,99659482,1,5,33,"M",4,2,33,0
2018,112593122,99659485,1,5,22,"M",1,2,22,0
2018,112584934,99657473,0,,,"",,,,
2018,112593170,99659527,0,,,"",,,,
2018,112593176,99657483,1,5,27,"M",1,2,27,0
2018,112588284,99662893,1,5,30,"M",1,2,30,0
2018,112584971,99657517,2,5,46,"M",1,2,46,0
2018,112584970,99657517,1,5,21,"M",1,,21,0
2018,112593213,99657522,1,5,18,"M",1,,18,0
2018,112593214,99657522,2,5,17,"M",1,2,17,0
2018,112584982,99657532,1,5,56,"F",1,2,56,0
2018,112584989,99657538,1,5,38,"M",1,1,38,0
2018,112593254,99657561,1,5,15,"M",1,1,15,0
2018,112585035,99657581,1,5,58,"M",1,2,58,0
2018,112593285,99662899,1,5,15,"M",1,1,15,0
2018,112593307,99659624,0,,,"",,,,
2018,112593346,99659643,1,4,,"M",0,1,,
2018,112593347,99659643,2,4,,"M",0,1,,
2018,112585121,99659656,1,5,39,"M",1,2,39,0
2018,112585145,99659680,1,5,25,"F",1,2,25,0
2018,112585151,99667692,0,,,"",,,,
2018,112593425,99667707,0,,,"",,,,
2018,112588341,99662941,1,5,36,"M",1,,36,0
2018,112593553,99659788,0,,,"",,,,
2018,112593561,99663077,0,,,"",,,,
2018,112593573,99659807,0,,,"",,,,
2018,112593579,99667852,1,5,13,"F",1,2,13,0
2018,112593592,99659823,0,,,"",,,,
2018,112588537,99663116,0,,,"",,,,
2018,112593636,99667896,0,,,"",,,,
2018,112585392,99667943,0,,,"",,,,
2018,112585203,99662970,1,5,22,"M",2,2,22,0
2018,112588408,99662998,2,5,9,"M",1,2,9,0
2018,112588407,99662998,1,5,12,"M",1,2,12,0
2018,112593539,99667807,1,5,26,"F",1,,26,0
2018,112588498,99663075,0,,,"",,,,
2018,112585298,99667844,1,5,27,"F",2,2,27,0
2018,112585305,99663095,1,5,15,"M",1,1,15,0
2018,112588512,99663095,2,5,27,"M",1,2,27,0
2018,112593581,99663099,2,5,44,"M",1,2,44,0
2018,112593580,99663099,1,5,32,"M",0,3,32,0
2018,112593582,99663099,3,5,29,"M",1,2,29,0
2018,112593585,99663105,0,,,"",,,,
2018,112585333,99663138,0,,,"",,,,
2018,112593637,99667900,2,5,18,"F",0,2,18,0
2018,112585343,99667900,1,5,16,"M",0,3,16,0
2018,112585382,99667937,0,,,"",,,,
2018,112585173,99662932,0,,,"",,,,
2018,112593443,99659709,0,,,"",,,,
2018,112585209,99662981,1,5,48,"M",1,2,48,0
2018,112588395,99667760,0,,,"",,,,
2018,112593498,99663015,1,5,20,"M",1,2,20,0
2018,112593500,99663015,3,5,20,"F",2,2,20,0
2018,112593499,99663015,2,5,20,"M",1,2,20,0
2018,112588427,99663021,1,5,41,"M",1,2,41,0
2018,112588429,99663021,3,5,46,"F",1,2,46,0
2018,112588428,99663021,2,5,52,"M",1,2,52,0
2018,112588472,99667816,0,,,"",,,,
2018,112593549,99659783,0,,,"",,,,
2018,112588488,99659789,1,5,28,"M",1,2,28,0
2018,112585303,99659809,1,5,52,"M",4,2,52,0
2018,112593584,99659818,1,5,32,"F",1,2,32,0
2018,112588545,99659830,0,,,"",,,,
2018,112593614,99667881,1,5,38,"M",1,,38,0
2018,112593633,99663150,0,,,"",,,,
2018,112588586,99663156,0,,,"",,,,
2018,112585387,99663198,0,,,"",,,,
2018,127880119,112829814,1,5,32,"F",1,2,32,0
2018,127880233,112832923,2,5,24,"M",1,2,24,0
2018,127880232,112832923,1,5,57,"M",1,2,57,0
2018,127874702,112836391,1,5,16,"M",1,,16,0
2018,112584884,99659474,1,5,58,"M",1,,58,0
2018,112593128,99662856,0,,,"",,,,
2018,112588258,99657450,1,5,11,"F",1,,11,0
2018,127874763,112833042,1,5,39,"M",1,2,39,0
2018,127880414,112833053,0,,,"",,,,
2018,127880420,112833062,2,5,21,"M",2,2,18,25
2018,127880421,112833062,1,5,19,"M",2,2,19,0
2018,127874800,112833091,0,,,"",,,,
2018,112593097,99662840,0,,,"",,,,
2018,112593451,99659717,1,5,24,"M",2,2,24,0
2018,112593474,99662976,0,,,"",,,,
2018,112585248,99663024,0,,,"",,,,
2018,112593521,99659767,1,5,35,"F",1,2,35,0
2018,112593542,99667820,0,,,"",,,,
2018,112585289,99663082,0,,,"",,,,
2018,112588555,99663131,0,,,"",,,,
2018,112585375,99663190,1,5,20,"M",0,3,20,0
2018,112593675,99659889,0,,,"",,,,
2018,112588633,99663204,1,5,70,"M",0,3,70,0
2018,113552980,100490823,1,5,14,"M",2,2,14,0
2018,113561983,100485493,1,5,33,"M",1,3,33,0
2018,113552998,100494427,1,5,45,"F",2,2,45,0
2018,113553010,100485512,1,5,26,"M",1,2,26,0
2018,120031240,106123621,1,5,42,"M",0,,42,0
2018,113557996,100490855,1,5,18,"F",1,2,18,0
2018,113562022,100490855,2,5,17,"F",1,2,17,0
2018,120026584,106119597,1,5,32,"M",2,2,32,0
2018,113553068,100485561,0,,,"",,,,
2018,113562080,100490898,0,,,"",,,,
2018,113562116,100485608,1,5,57,"F",1,2,57,0
2018,113562117,100485608,2,5,44,"M",1,2,44,0
2018,113562126,100485625,0,,,"",,,,
2018,113553145,100485639,1,5,23,"F",1,2,23,0
2018,113558108,100485650,1,5,17,"M",1,2,17,0
2018,113553171,100485662,0,,,"",,,,
2018,120026591,106115656,1,5,34,"M",1,3,34,0
2018,113553268,100490998,1,5,24,"F",1,2,24,0
2018,113558180,100491005,0,,,"",,,,
2018,113558190,100485740,0,,,"",,,,
2018,113558200,100485754,1,5,39,"F",1,2,39,0
2018,113553334,100485794,0,,,"",,,,
2018,113558232,100496048,1,5,27,"M",1,2,27,0
2018,120026592,106115656,2,5,35,"F",1,3,35,0
2018,113553419,100485858,0,,,"",,,,
2018,113553431,100485878,0,,,"",,,,
2018,113562388,100485907,1,5,37,"M",1,2,37,0
2018,113553488,100496137,1,5,36,"M",2,2,36,0
2018,113553508,100485949,0,,,"",,,,
2018,113562447,100485985,0,,,"",,,,
2018,113553552,100494814,0,,,"",,,,
2018,113553581,100486022,0,,,"",,,,
2018,113553595,100494846,0,,,"",,,,
2018,113562519,100501057,1,5,34,"M",1,2,34,0
2018,113558415,100501090,3,5,22,"F",0,3,22,0
2018,113562553,100501090,2,5,22,"M",3,2,22,0
2018,113562552,100501090,1,5,20,"M",0,3,20,0
2018,113562565,100501099,1,5,25,"M",0,3,25,0
2018,113562569,100501106,0,,,"",,,,
2018,113553678,100501116,1,5,26,"F",1,2,26,0
2018,113562577,100501123,1,5,26,"F",1,2,26,0
2018,113553693,100494923,1,5,28,"F",3,2,28,0
2018,113562606,100494947,0,,,"",,,,
2018,113563755,100494969,1,5,34,"M",3,2,34,0
2018,113562631,100494974,1,5,39,"M",2,2,39,0
2018,113562639,100494982,1,5,12,"M",1,2,12,0
2018,113563788,100501214,1,5,32,"F",1,2,32,0
2018,113563799,100496304,0,,,"",,,,
2018,113562656,100501234,1,5,28,"M",1,2,28,0
2018,113563825,100501251,0,,,"",,,,
2018,113558541,100495021,0,,,"",,,,
2018,113558546,100501292,0,,,"",,,,
2018,113558556,100501305,0,,,"",,,,
2018,113563886,100501311,0,,,"",,,,
2018,113562724,100501342,0,,,"",,,,
2018,113558589,100501360,0,,,"",,,,
2018,113558593,100501367,1,5,42,"M",2,2,42,0
2018,113562763,100501391,1,5,50,"F",1,2,50,0
2018,113558624,100496409,1,5,30,"M",2,3,25,35
2018,113563992,100501413,0,,,"",,,,
2018,113564011,100501425,0,,,"",,,,
2018,113562823,100495154,1,5,17,"M",2,3,16,19
2018,113558691,100501505,0,,,"",,,,
2018,113558700,100501520,1,5,27,"M",1,1,27,0
2018,113564167,100501561,0,,,"",,,,
2018,113564204,100496513,0,,,"",,,,
2018,120035883,106123702,0,,,"",,,,
2018,113564223,100501602,1,5,57,"M",1,2,57,0
2018,113564229,100501607,0,,,"",,,,
2018,113568752,100501612,0,,,"",,,,
2018,113564242,100496541,1,4,,"M",0,3,,
2018,113564260,100501634,0,,,"",,,,
2018,113562932,100495257,0,,,"",,,,
2018,113568794,100501673,2,5,26,"M",2,2,26,0
2018,113568793,100501673,1,5,42,"F",2,2,42,0
2018,113564297,100501673,3,5,38,"M",2,2,38,0
2018,113564327,100495278,0,,,"",,,,
2018,120035956,106123768,1,5,34,"F",0,3,34,0
2018,120035964,106123776,2,5,28,"M",1,2,28,0
2018,120035963,106123776,1,5,27,"F",1,2,27,0
2018,120035981,106123794,1,5,39,"M",3,2,39,0
2018,120035982,106123794,2,5,43,"M",0,3,43,0
2018,120035985,106115795,2,5,36,"M",3,2,36,0
2018,120035984,106115795,1,5,29,"M",3,2,29,0
2018,120026982,106123809,0,,,"",,,,
2018,120026987,106123812,1,5,31,"F",0,3,31,0
2018,120036016,106123818,1,5,18,"F",0,3,18,0
2018,120036018,106123818,2,5,18,"M",0,3,18,0
2018,120036061,106123850,1,5,41,"F",0,3,41,0
2018,120027086,106123858,1,5,28,"F",2,2,28,0
2018,129092098,113916574,1,5,33,"M",1,2,33,0
2018,129093020,113917237,1,5,46,"F",1,2,46,0
2018,112593114,99659481,1,5,57,"M",1,2,57,0
2018,112584901,99657439,1,5,42,"M",1,1,42,0
2018,112593154,99657465,1,5,36,"F",1,2,36,0
2018,112593204,99657513,0,,,"",,,,
2018,112593215,99657521,1,5,25,"F",1,2,25,0
2018,112584980,99657528,1,5,21,"F",1,2,21,0
2018,112593227,99657528,2,5,30,"M",1,2,30,0
2018,112584988,99659564,1,5,56,"M",1,2,56,0
2018,112593247,99657548,1,5,30,"M",1,,30,0
2018,112593257,99657565,1,5,48,"M",1,2,48,0
2018,112593259,99659589,1,5,34,"M",4,2,34,0
2018,112593270,99659593,1,5,26,"F",1,2,26,0
2018,112593276,99657584,1,5,31,"M",1,2,31,0
2018,112585053,99657592,1,5,10,"M",1,2,10,0
2018,112593291,99662900,0,,,"",,,,
2018,112585068,99659620,1,5,37,"F",1,2,37,0
2018,112593317,99657618,0,,,"",,,,
2018,112593335,99657634,1,5,28,"M",1,2,28,0
2018,112593355,99662908,1,5,55,"M",1,2,55,0
2018,112588305,99659655,2,5,45,"M",1,,45,0
2018,112588304,99659655,1,5,40,"F",1,,40,0
2018,112588364,99667740,1,5,30,"M",1,2,30,0
2018,112588394,99659733,1,5,12,"F",2,2,12,0
2018,112585236,99667779,1,5,29,"M",1,2,29,0
2018,112593497,99667779,2,5,26,"M",1,2,26,0
2018,112593541,99659778,1,5,49,"M",1,2,49,0
2018,112585272,99667821,1,5,23,"F",2,2,23,0
2018,112588492,99659792,0,,,"",,,,
2018,112585302,99659808,1,5,15,"M",1,1,15,0
2018,112585304,99659808,2,5,16,"M",1,1,16,0
2018,112588525,99659820,1,5,32,"F",1,2,32,0
2018,112588559,99659837,0,,,"",,,,
2018,112585384,99659886,1,5,27,"M",3,2,27,0
2018,112593110,99659480,0,,,"",,,,
2018,112584898,99662850,0,,,"",,,,
2018,112593131,99662858,0,,,"",,,,
2018,112593607,99667875,0,,,"",,,,
2018,112588584,99663155,1,5,53,"M",3,2,53,0
2018,112593673,99663196,1,5,29,"M",3,2,29,0
2018,112593107,99657419,1,5,16,"F",2,2,16,0
2018,112584892,99657425,0,,,"",,,,
2018,112593129,99659491,1,5,32,"M",1,2,32,0
2018,112593146,99659506,0,,,"",,,,
2018,112593166,99662876,0,,,"",,,,
2018,112593169,99657478,0,,,"",,,,
2018,112593182,99657490,1,5,28,"M",1,2,28,0
2018,112593196,99657501,0,,,"",,,,
2018,112593207,99659547,1,5,17,"M",1,,17,0
2018,112593245,99657550,1,5,32,"M",1,2,32,0
2018,112584998,99657550,2,5,34,"M",1,2,34,0
2018,112585033,99657575,1,5,53,"M",1,2,53,0
2018,112593274,99659601,0,,,"",,,,
2018,112593299,99657603,1,5,37,"M",1,2,37,0
2018,112593311,99659630,1,5,52,"M",1,2,52,0
2018,112585089,99659639,1,5,18,"M",1,,18,0
2018,112585093,99659640,1,5,49,"M",1,2,49,0
2018,112588299,99662907,1,5,34,"F",1,2,34,0
2018,112585102,99662907,2,5,25,"M",1,2,25,0
2018,112593356,99659649,1,5,21,"M",0,3,21,0
2018,112593364,99659651,1,5,28,"M",2,2,28,0
2018,112585141,99659672,1,5,30,"M",3,2,30,0
2018,112585150,99659687,0,,,"",,,,
2018,112585159,99667700,0,,,"",,,,
2018,112585183,99659712,1,5,27,"F",1,2,27,0
2018,112585184,99659712,2,5,37,"M",1,2,37,0
2018,112593463,99662959,1,5,17,"M",2,2,17,0
2018,112588375,99662967,1,5,22,"F",2,2,22,0
2018,112585213,99662985,0,,,"",,,,
2018,112588455,99659768,0,,,"",,,,
2018,112585287,99659796,1,5,58,"M",1,2,58,0
2018,112585306,99663094,1,5,28,"F",0,3,28,0
2018,112593602,99659831,0,,,"",,,,
2018,112585379,99659883,1,5,23,"M",0,3,23,0
2018,112588632,99659893,1,5,51,"M",0,3,51,0
2018,112585096,99662906,2,5,13,"U",0,3,13,0
2018,112585095,99662906,1,5,14,"U",0,,14,0
2018,112593367,99662912,1,5,36,"M",1,,36,0
2018,112585119,99657662,2,5,32,"M",1,2,32,0
2018,112585118,99657662,1,5,33,"M",1,2,33,0
2018,112593385,99667673,1,5,35,"M",3,2,35,0
2018,112593386,99667673,2,5,32,"M",1,3,32,0
2018,112593402,99667684,0,,,"",,,,
2018,112588309,99659678,0,,,"",,,,
2018,112585161,99659693,0,,,"",,,,
2018,112588318,99667714,1,5,22,"M",1,2,22,0
2018,112588372,99667749,1,5,16,"F",2,2,16,0
2018,112588392,99659732,0,,,"",,,,
2018,112585230,99663002,0,,,"",,,,
2018,112593492,99667777,1,5,37,"M",1,2,37,0
2018,112588416,99667777,2,5,35,"F",1,2,35,0
2018,112588438,99667788,0,,,"",,,,
2018,112593558,99667836,1,5,18,"M",0,1,18,0
2018,112585291,99663083,1,5,15,"F",1,2,15,0
2018,112588506,99659804,1,5,33,"M",1,1,33,0
2018,112593586,99663107,1,5,16,"M",1,2,16,0
2018,112593593,99667861,0,,,"",,,,
2018,112588538,99667864,0,,,"",,,,
2018,112588546,99659832,0,,,"",,,,
2018,112585381,99659887,0,,,"",,,,
2018,112585391,99659894,0,,,"",,,,
2018,112588237,99657416,2,5,33,"M",1,,33,0
2018,112588236,99657416,1,5,27,"F",1,,27,0
2018,112588242,99657422,1,5,42,"M",1,2,42,0
2018,112593161,99657471,0,,,"",,,,
2018,112584935,99659519,1,5,44,"M",1,2,44,0
2018,112584987,99657537,1,5,63,"M",1,1,63,0
2018,112584991,99659565,1,5,18,"M",1,,18,0
2018,112585022,99657564,1,5,45,"M",1,2,45,0
2018,112593262,99657568,0,,,"",,,,
2018,112593126,99662855,1,5,40,"M",1,2,40,0
2018,112588252,99657444,0,,,"",,,,
2018,112593181,99657485,0,,,"",,,,
2018,112593194,99657499,2,5,40,"M",1,2,40,0
2018,112593193,99657499,1,5,44,"M",1,2,44,0
2018,109063719,96614072,1,5,40,"F",1,2,40,0
2018,109063737,96614088,2,5,26,"F",0,3,26,0
2018,109063735,96614088,1,5,25,"F",2,2,25,0
2018,109063755,96614100,1,5,21,"M",1,2,21,0
2018,109063876,96614217,0,,,"",,,,
2018,109063919,96614257,3,5,25,"F",3,2,25,0
