"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2018,107279286,102576196,6,,
2018,107278009,102576209,6,,
2018,107273890,102576250,6,,
2018,107278057,102566715,7,,
2018,107279341,102576272,3,,
2018,107279355,102566733,7,,
2018,107279365,102576292,5,,
2018,107279364,102576292,7,,
2018,107278079,102571565,7,,
2018,107273949,102576319,7,,
2018,107278111,102566768,5,,
2018,107278109,102566768,7,,
2018,107278118,102576329,7,,
2018,107273960,102566784,7,,
2018,107273970,102576350,7,,
2018,107279450,102576368,5,,
2018,107273990,102566815,7,,
2018,107278179,102566844,4,,
2018,107274015,102566850,4,,
2018,107284907,102577299,7,,
2018,107280368,102572600,7,1,
2018,107280433,102567841,7,,
2018,107279203,102577415,5,,
2018,107279201,102577415,7,,
2018,107289212,102577430,6,,
2018,107280458,102567871,7,,
2018,107280515,102567910,7,,
2018,107285085,102567910,4,,
2018,107280524,102577489,6,,
2018,107285114,102567951,7,,
2018,107289366,102568045,7,,
2018,107285195,102568045,4,,
2018,107280657,102568077,7,,
2018,107285236,102568094,7,,
2018,107280679,102577608,7,,
2018,107289419,102568112,3,,
2018,107280703,102568135,6,,
2018,107280760,102577653,5,,
2018,107285302,102577653,7,,
2018,107285318,102568187,5,,
2018,107285317,102568187,7,,
2018,107285324,102568191,4,,
2018,107280785,102568197,7,,
2018,107285327,102568197,5,,
2018,107289494,102568211,7,,
2018,107285332,102572960,5,,
2018,107289498,102572960,7,,
2018,107289515,102577695,7,,
2018,107280837,102568243,4,,
2018,107289523,102568251,1,,
2018,107289542,102577731,1,,
2018,107289545,102568272,7,,
2018,107285383,102573013,7,,
2018,107280875,102573020,4,,
2018,107289574,102568298,7,,
2018,107280902,102568306,7,,
2018,107280937,102573086,7,,
2018,107280955,102573099,3,,
2018,116451033,112837661,7,,
2018,116460086,112834428,7,,
2018,116460087,112834428,5,,
2018,107278507,102567118,7,,
2018,107284299,102576731,1,,
2018,107284297,102576731,3,,
2018,107278536,102567146,6,,
2018,107284332,102576765,7,,
2018,107279778,102567175,7,,
2018,107279788,102572020,2,,
2018,107278584,102572026,6,,
2018,107278599,102567201,6,,
2018,107284380,102572044,3,,
2018,107279844,102572075,7,,
2018,107284414,102572075,5,,
2018,107279857,102576851,7,,
2018,107278658,102572099,7,,
2018,107279897,102567281,7,,
2018,107279904,102567288,7,,
2018,107278702,102572131,7,1,
2018,107284468,102572131,5,,1
2018,107284471,102567295,7,,
2018,107278715,102576910,7,,
2018,107279936,102572145,7,,
2018,107284518,102576942,4,,
2018,107284526,102576951,6,,
2018,107284525,102576951,7,,
2018,107284550,102567368,1,,
2018,107284564,102567377,4,,
2018,107284570,102572218,7,,
2018,107278805,102567404,7,,
2018,107284613,102572262,7,,
2018,107284628,102577034,7,,
2018,107280051,102577038,7,,
2018,107284717,102572346,7,,
2018,107278955,102577154,7,,
2018,107280220,102567627,7,,
2018,107284825,102572462,7,,
2018,107279049,102572478,1,,
2018,107284856,102577257,7,,
2018,107279058,102567664,7,,
2018,107268542,102560952,4,,
2018,107268544,102560952,1,,
2018,107268560,102560969,7,,
2018,107277210,102555873,7,,
2018,107277257,102565426,4,,
2018,107268665,102561054,7,,
2018,107277271,102561060,6,,
2018,107273288,102561066,7,,
2018,107277275,102561066,5,,
2018,107268674,102555922,7,,
2018,107277284,102555927,6,,
2018,107277292,102566089,7,,
2018,107277373,102565554,7,,
2018,107277375,102565554,4,,
2018,107268780,102556016,6,,
2018,107277423,102556035,7,,
2018,107268803,102556037,4,,
2018,107277455,102565649,4,,
2018,107277462,102556066,7,,
2018,107268826,102566246,7,,
2018,107273450,102565695,4,,
2018,107273461,102566302,6,,
2018,107277541,102566317,4,,
2018,107277537,102566317,7,,
2018,107268898,102566325,7,,
2018,107277589,102565771,7,,
2018,107277592,102566343,3,,
2018,107277617,102565796,7,,
2018,107273504,102565796,5,,
2018,107273511,102566373,7,1,
2018,107268954,102566373,5,,1
2018,107277640,102566382,5,,
2018,107273522,102566382,7,,
2018,107268966,102566385,6,,
2018,107277666,102571180,7,,
2018,107279766,102567160,7,,
2018,107269004,102566431,7,1,
2018,107277693,102566431,5,,1
2018,107269015,102566441,4,,
2018,107269016,102566443,6,,
2018,107269022,102571224,6,,
2018,107269027,102571227,6,,
2018,107289335,102577546,4,,
2018,107289368,102568046,4,,
2018,107285223,102568081,7,,
2018,107284348,102572014,5,,
2018,107278576,102572014,7,,
2018,107269076,102565953,7,,
2018,107279790,102572024,5,,
2018,107278585,102572024,7,,
2018,107273885,102566698,7,,
2018,107273893,102566702,4,,
2018,107278049,102576258,7,,
2018,107278078,102566741,7,,
2018,107279367,102566741,5,,
2018,107278091,102566754,2,,
2018,107278101,102566763,7,,
2018,107278107,102576316,7,,
2018,107278124,102571606,7,,
2018,107278167,102571652,6,,
2018,107279483,102571682,4,,
2018,107279500,102566878,6,,
2018,107274045,102571704,6,,
2018,107274052,102571710,7,,
2018,107278257,102576469,4,,
2018,107274069,102566906,4,,
2018,107274109,102566934,1,,
2018,107274104,102566934,6,,
2018,107274106,102566934,5,,
2018,107274113,102571781,7,,
2018,107279586,102576549,6,,
2018,107274143,102576551,5,,
2018,107278359,102576551,7,,
2018,107274146,102576557,7,,
2018,107279600,102571823,6,,
2018,107279611,102566994,7,,
2018,107279634,102567021,3,,
2018,107278442,102576645,6,,
2018,107284244,102567066,6,,
2018,107285035,102577418,7,,
2018,107279730,102567123,7,,
2018,107284368,102567195,7,,
2018,107279845,102572074,7,,
2018,107279881,102576873,7,,
2018,107279888,102567271,5,,
2018,107279885,102567271,7,,
2018,107278684,102576880,6,,
2018,107279898,102576887,5,,
2018,107284456,102576887,7,,
2018,107284464,102576893,7,,
2018,107279928,102572142,7,,
2018,107278725,102576920,6,,
2018,107278723,102576920,7,,
2018,107278728,102576920,5,,
2018,107278735,102572150,7,,
2018,107280049,102567438,4,,
2018,107278822,102567438,7,,
2018,107280054,102567444,4,,
2018,107284635,102567444,7,,
2018,107278878,102577079,7,,
2018,107284696,102567503,7,,
2018,107278912,102577108,7,,
2018,107278913,102577108,5,,
2018,107284732,102567534,4,,
2018,107278920,102567534,7,,
2018,107280162,102567574,7,,
2018,107278988,102567600,3,,
2018,107280214,102577218,7,,
2018,107280216,102577226,7,,
2018,107284821,102577236,7,,
2018,107284822,102577236,5,,
2018,107284834,102572469,7,,
2018,107280238,102567649,6,,
2018,107279052,102567658,7,,
2018,107280249,102577262,4,,
2018,107279055,102577262,6,,
2018,107280256,102567668,7,,
2018,107280280,102572525,7,,
2018,107280298,102572542,7,,
2018,107280300,102572542,5,,
2018,107280311,102567723,4,,
2018,107279129,102567748,4,,
2018,107280348,102567765,7,,
2018,107285021,102577403,6,,
2018,107280448,102572673,7,,
2018,107289237,102577450,5,,
2018,107289236,102577450,7,,
2018,107285079,102572714,7,,
2018,107280541,102567942,7,,
2018,107280557,102577517,7,,
2018,107289417,102572874,7,,
2018,107289420,102577615,6,,
2018,107274019,102571671,7,,
2018,107274023,102576408,6,,
2018,107274033,102576421,5,,
2018,107278214,102576421,7,,
2018,107279507,102576450,6,,
2018,107279527,102566913,7,1,
2018,107279528,102566913,5,,1
2018,107274077,102571744,7,,
2018,107278281,102571750,5,,
2018,107274082,102571750,7,,
2018,107274135,102566960,7,,
2018,107279621,102571850,7,,
2018,107274178,102567005,1,,
2018,107278464,102571931,4,,
2018,107279699,102567078,7,,
2018,107279710,102567089,7,,
2018,107278484,102571948,7,,
2018,107279720,102567105,7,,
2018,107278551,102567165,7,,
2018,107279811,102572051,7,,
2018,107279818,102572059,4,,
2018,107284443,102576870,1,,
2018,107284470,102576900,4,,
2018,107279929,102572143,7,,
2018,107278730,102567314,7,,
2018,107278737,102567322,7,,
2018,107284505,102576935,1,,
2018,107284517,102576941,7,,
2018,107284558,102572212,7,,
2018,107278787,102572215,7,,
2018,107284593,102577012,5,,
2018,107278813,102567422,7,,
2018,107280036,102567426,5,,
2018,107278835,102572283,7,,
2018,107278868,102577067,7,,
2018,107280159,102567570,4,,
2018,107280187,102577183,7,,
2018,107280207,102572444,7,,
2018,107280215,102577219,7,,
2018,107279025,102572457,7,,
2018,107280224,102567631,7,,
2018,107279045,102577249,4,,
2018,107280239,102567651,7,,
2018,107284874,102577269,7,,
2018,107279079,102572528,7,,
2018,110479893,106119190,7,,
2018,110477856,106119191,7,,
2018,110477857,106119191,5,,
2018,110479895,106119198,7,,
2018,110477858,106115358,5,,
2018,110479900,106115358,7,,
2018,110472993,106123427,7,,
2018,110479906,106123429,7,,
2018,110472997,106119213,3,,
2018,110477871,106119224,1,,
2018,110473003,106119224,7,1,
2018,110473005,106119224,5,,1
2018,110479924,106119227,5,,
2018,110473010,106119227,7,1,
2018,110479964,106119262,7,,
2018,110480000,106115410,6,,
2018,110477937,106123474,7,,
2018,110477949,106119344,3,,
2018,108133802,103504325,6,,
2018,108133804,103504327,1,,
2018,108133840,103504368,7,,
2018,108137626,103509551,5,,
2018,108133844,103509551,7,,
2018,110477950,106123485,7,,
2018,110480041,106119348,7,,
2018,108137649,103498812,6,,
2018,110477953,106119348,5,,
2018,107279647,102567029,1,,
2018,107278452,102576657,7,,
2018,107279694,102576676,6,,
2018,107284264,102576699,7,,
2018,107284272,102567100,6,,
2018,107278495,102576711,7,,
2018,107284277,102567108,7,,
2018,107279724,102567115,6,,
2018,107278505,102571963,5,,
2018,107279725,102571963,7,,
2018,107279740,102567132,6,,
2018,107278535,102571988,7,1,
2018,107279755,102576757,7,,
2018,107284321,102576757,5,,
2018,107278544,102576764,7,,
2018,107284358,102567185,3,,
2018,107279833,102576828,7,,
2018,107278623,102576828,5,,
2018,107279853,102567247,4,,
2018,107278641,102567247,1,,
2018,107279868,102572097,7,,
2018,107279894,102572117,1,,
2018,107284483,102567303,4,,
2018,107278714,102567303,1,,
2018,107279964,102567342,7,,
2018,107278782,102572206,5,,
2018,107279993,102567383,4,,
2018,107278804,102567405,4,,
2018,107280027,102577020,7,,
2018,107280045,102567432,7,,
2018,107278826,102567441,7,,
2018,107280092,102572321,7,,
2018,107278894,102577090,7,,
2018,107278895,102577090,5,,
2018,107284727,102567530,4,,
2018,107280149,102567560,7,,
2018,107280163,102567577,7,,
2018,107278972,102567588,4,,
2018,107280191,102577191,7,,
2018,107284788,102577200,3,,
2018,107280203,102567610,7,,
2018,107280213,102567621,7,,
2018,107279035,102572461,7,1,
2018,107284824,102572461,5,,1
2018,107278226,102566879,7,,
2018,107278232,102566884,6,,
2018,107278240,102566890,6,,
2018,107278258,102576470,4,,
2018,107279525,102571736,7,,
2018,107278322,102566943,7,,
2018,107279571,102566950,7,,
2018,107278355,102566965,7,,
2018,107279620,102571851,6,,
2018,107278413,102576606,6,,
2018,107279636,102576611,7,,
2018,107284213,102567039,4,,
2018,107278462,102567069,3,,
2018,107284269,102576708,1,,
2018,107278497,102576714,7,,
2018,107279721,102567110,7,,
2018,107278522,102576740,5,,
2018,107278521,102576740,7,,
2018,107278575,102576789,4,,
2018,107279792,102576798,7,,
2018,107284411,102576840,7,,
2018,107284412,102576840,5,,
2018,107278652,102572094,7,,
2018,107278654,102572094,6,,
2018,107284427,102572094,3,,
2018,107279872,102567259,7,,
2018,107278661,102567259,5,,
2018,107284438,102572102,7,,
2018,107284444,102572110,4,,
2018,107279884,102572111,7,,
2018,107284454,102567282,7,,
2018,107284478,102567298,4,,
2018,107278710,102567298,7,,
2018,107278731,102572146,7,,
2018,107278733,102567318,1,,
2018,107284507,102576937,7,,
2018,107279950,102572156,7,,
2018,107279970,102572185,1,,
2018,107284547,102572204,7,,
2018,107284556,102572210,7,,
2018,107284557,102572210,5,,
2018,107279992,102567379,7,,
2018,107284572,102567385,7,,
2018,107280000,102577000,7,,
2018,107284585,102577005,7,,
2018,107284591,102572239,6,,
2018,107278809,102572247,6,,
2018,107284606,102572250,4,,
2018,107278816,102572257,5,,
2018,107280032,102572257,7,,
2018,107278817,102572261,6,,
2018,107284626,102567430,7,,
2018,107280050,102567440,7,,
2018,107278877,102577078,7,,
2018,107280094,102567497,7,,
2018,107278892,102577088,7,,
2018,107280109,102577094,7,,
2018,107280118,102567518,7,,
2018,107284721,102567521,7,,
2018,107280145,102567553,6,,
2018,107278944,102567557,7,,
2018,107284751,102577148,4,,
2018,107278956,102567573,4,,
2018,107280184,102572406,5,,1
2018,107284776,102572406,7,1,
2018,107280188,102572414,2,,
2018,107280196,102567603,3,,
2018,107284785,102567603,7,,
2018,107284804,102567616,6,,
2018,107284841,102567644,6,,
2018,107279061,102567674,7,,
2018,107279069,102572509,1,,
2018,107274202,102571880,4,,
2018,107274206,102571887,6,,
2018,116454813,112832949,7,,
2018,107284226,102567051,4,,
2018,107284284,102576718,6,,
2018,107284322,102567150,7,,
2018,107279760,102567150,5,,
2018,107279761,102567150,1,,
2018,107278550,102567163,7,,
2018,107284334,102567163,5,,
2018,107279785,102572012,7,,
2018,107284350,102576792,1,,
2018,107279787,102576792,5,,
2018,107278596,102567197,4,,
2018,107279797,102567197,7,,
2018,107278605,102572045,6,,
2018,107279814,102572052,7,,
2018,107279831,102576826,1,,
2018,107279828,102576826,7,,
2018,107279829,102576826,5,,
2018,107279836,102576832,6,,
2018,107284402,102576834,7,,
2018,107278631,102567233,6,,
2018,107284419,102567243,4,,
2018,107279880,102572107,7,,
2018,107284448,102567267,7,,
2018,107284449,102567275,7,,
2018,107278690,102567280,7,,
2018,107278691,102567280,5,,
2018,107284462,102567286,5,,1
2018,107284460,102567286,7,1,
2018,107279935,102567311,7,,
2018,107284494,102576929,3,,
2018,107278739,102567328,7,,
2018,107278745,102567334,7,,
2018,107279952,102567334,5,,
2018,107284539,102572192,5,,
2018,107279974,102572192,7,,
2018,107279978,102567361,7,,
2018,107284568,102567382,7,,
2018,107280001,102567393,7,,
2018,107284583,102567399,7,,
2018,107280021,102567414,7,1,
2018,107284625,102572270,6,,
2018,107278824,102577035,7,1,
2018,107284633,102577041,4,,
2018,107284646,102567455,7,,
2018,107278900,102567515,7,,
2018,107278904,102577103,7,,
2018,107284731,102572353,7,,
2018,107284759,102572380,7,,
2018,107280165,102577161,7,,
2018,107278980,102577192,7,,
2018,107284796,102567608,4,,
2018,107279007,102567614,7,,
2018,107280205,102567614,5,,
2018,107284808,102577217,7,,
2018,107284820,102577233,6,,
2018,107284845,102572474,7,,
2018,107279048,102567650,7,,
2018,107284865,102572496,7,,
2018,107279076,102567687,7,,
2018,107280283,102572529,7,,
2018,116455131,112833316,6,,
2018,116455321,112836975,7,,
2018,116455322,112836975,5,,
2018,107279504,102576442,7,,
2018,107278246,102576462,7,,
2018,107278273,102566912,7,,
2018,107279540,102566919,7,,
2018,107279548,102566927,7,,
2018,107279549,102566927,4,,
2018,107274129,102566955,3,,
2018,107278393,102566992,7,,
2018,107278425,102576620,6,,
2018,107279655,102567035,7,,
2018,107278433,102576637,6,,
2018,107284212,102571893,7,,
2018,107279662,102571899,7,,
2018,107284218,102567041,7,,
2018,107278443,102576647,7,,
2018,107279681,102567055,7,,
2018,107284233,102567056,7,,
2018,107278459,102571925,7,,
2018,107279690,102567067,7,,
2018,107284251,102567075,4,,
2018,107278472,102571937,6,,
2018,107284252,102571937,5,,
2018,107279700,102571937,1,,
2018,107284276,102571955,7,1,
2018,107279742,102576733,5,,
2018,107278515,102576733,7,,
2018,107284312,102567143,7,,
2018,107278546,102567158,4,,
2018,107279767,102567166,7,,
2018,107279771,102576775,7,,
2018,107284338,102576775,5,,
2018,107279779,102567176,6,,
2018,107284346,102572011,7,,
2018,107278582,102576793,5,,
2018,107278581,102576793,7,,
2018,107278586,102567187,7,,
2018,107284372,102572034,7,,
2018,107279805,102572040,7,,
2018,107284384,102572046,6,,
2018,107284405,102576837,7,,
2018,107279847,102567235,6,,
2018,107278632,102567234,4,,
2018,107279854,102572086,7,,
2018,107284425,102576856,7,,
2018,107278656,102576859,7,,
2018,107279876,102576865,5,,
2018,107284437,102576865,7,,
2018,107279887,102567270,6,,
2018,107278682,102576878,7,,
2018,107279912,102572132,5,,1
2018,107278705,102572132,7,1,
2018,107279927,102567308,7,,
2018,107278722,102567308,5,,
2018,107278716,102576915,6,,
2018,107284490,102576922,7,,
2018,107284489,102572147,7,,
2018,107278734,102567319,4,,
2018,107284504,102572151,7,,
2018,107284509,102572155,5,,
2018,107284508,102572155,7,,
2018,107284512,102576940,7,,
2018,107279955,102572165,7,,
2018,107278750,102576945,7,,
2018,107278751,102576945,4,,
2018,107279966,102576960,3,,
2018,107284542,102572194,5,,1
2018,107279976,102572194,7,1,
2018,107284549,102576982,7,,
2018,107279986,102567366,7,,
2018,107279989,102567375,7,,
2018,107278789,102567384,7,,
2018,107278799,102567392,3,,
2018,107280003,102577003,7,,
2018,107284586,102567402,7,,
2018,107284592,102567407,7,,
2018,107278806,102567407,5,,
2018,107280019,102567412,1,,
2018,107280022,102567415,4,,
2018,107284603,102572246,7,,
2018,107278815,102572258,7,1,
2018,107280035,102567423,7,,
2018,107278829,102567446,7,,
2018,107284645,102567454,7,,
2018,107280071,102567468,7,,
2018,107280079,102567481,7,,
2018,107284677,102567487,7,,
2018,107284687,102567494,7,,
2018,107278889,102572326,4,,
2018,107284698,102572329,7,,
2018,107278911,102567523,7,,
2018,107280131,102567532,7,,
2018,107278946,102567559,6,,
2018,107284757,102572378,4,,
2018,107280189,102572415,7,1,
2018,107280193,102567597,7,,
2018,107284782,102577194,1,,
2018,107279009,102567613,7,,
2018,107279031,102577235,7,1,
2018,107279032,102577235,5,,1
2018,107279047,102577252,1,,
2018,107279046,102577252,7,,
2018,107284854,102567657,4,,
2018,107280243,102567660,7,,
2018,107284860,102572488,5,,1
2018,107279057,102572488,7,1,
2018,107284889,102572518,7,,
2018,107280277,102567689,7,,
2018,107280282,102567693,7,,
2018,101888046,96613703,7,,
2018,101888150,96613817,7,,
2018,101888276,96613939,7,,
2018,101888317,96613980,3,,
2018,101888316,96613980,7,,
2018,101888358,96614039,7,,
2018,101888361,96614039,6,,
2018,101888370,96614039,5,,
2018,101888403,96614071,6,,
2018,101888458,96614125,6,,
2018,101888480,96614147,7,,
2018,101888559,96614244,7,,
2018,101888577,96614263,7,,
2018,101888602,96614292,7,,
2018,101888645,96614335,6,,
2018,101888676,96614368,5,,
2018,101888675,96614368,7,,
2018,101888698,96614392,5,,
2018,101888696,96614392,7,,
2018,101889228,96614871,7,,
2018,101889254,96614895,1,,
2018,101889252,96614895,6,,
2018,101889282,96614919,7,,
2018,101889307,96614940,7,,
2018,101889467,96615137,6,,
2018,101889595,96615302,7,,
2018,101889628,96615333,5,,
2018,101889623,96615333,7,,
2018,104617597,99659475,7,,
2018,104617619,99662862,4,,
2018,104625472,99662870,6,,
2018,104625493,99657486,7,,
2018,104625499,99657496,7,,
2018,104625688,99659714,7,,
2018,104617843,99659738,7,,
2018,104621049,99663008,7,,
2018,104621077,99663040,7,,
2018,104621090,99659772,4,,
2018,104625779,99659772,1,,
2018,104621096,99663059,7,,
2018,104621101,99663064,7,,
2018,104621127,99663102,5,,
2018,104621126,99663102,7,,
2018,104625856,99663134,6,,
2018,104617933,99659846,4,,
2018,104625871,99663153,7,,
2018,104621217,99663200,4,,
2018,104617988,99667944,7,,
2018,107274029,102571681,7,,
2018,107279501,102571701,2,,
2018,107274056,102576456,7,1,
2018,107278242,102576456,5,,1
2018,107279512,102571722,6,,
2018,107279514,102576461,7,,
2018,107279522,102576467,7,,
2018,107274080,102571749,4,,
2018,107274085,102566918,7,,
2018,107279553,102566929,5,,
2018,107279552,102566929,7,,
2018,107278311,102571776,7,,
2018,107278321,102566941,7,,
2018,107274116,102576526,1,,
2018,107274115,102576526,5,,
2018,107274114,102576526,7,,
2018,107279594,102566984,7,,
2018,107278373,102566984,4,,
2018,107279595,102571821,7,,
2018,107278386,102571830,6,,
2018,107278396,102571845,7,,
2018,107274188,102576607,7,,
2018,107274190,102576608,7,,
2018,107278437,102576641,7,,
2018,107279669,102567042,1,,
2018,107279668,102567042,5,,
2018,107278440,102567042,6,,
2018,107284227,102567052,7,,
2018,107278453,102576661,7,,
2018,107279689,102567065,7,,
2018,107284243,102567065,5,,
2018,107284248,102571932,3,,
2018,107284256,102567082,7,,
2018,107284268,102576703,4,,
2018,107278499,102567106,2,,
2018,107279718,102567106,4,,
2018,107279731,102576725,5,,1
2018,107284294,102576725,7,1,
2018,107278556,102572002,7,,
2018,107278565,102567177,7,,
2018,107278566,102567177,4,,
2018,107278594,102567196,1,,
2018,107284391,102567213,5,,
2018,107284389,102567213,7,,
2018,107284398,102567222,7,,
2018,107284400,102572065,6,,
2018,107278636,102576844,6,,
2018,107279860,102567251,1,,
2018,107279859,102567251,4,,
2018,107278655,102567256,7,,
2018,107284430,102567257,7,,
2018,107279874,102576863,7,,
2018,107278688,102567278,5,,
2018,107278687,102567278,7,,
2018,107284452,102576885,7,,
2018,107284481,102567304,7,,
2018,107279919,102567304,5,,
2018,107279925,102567306,4,,
2018,107278727,102567309,7,,
2018,107279938,102576928,7,,
2018,107284499,102567323,7,,
2018,107279949,102567330,5,,1
2018,107278740,102567330,7,1,
2018,107279953,102567336,7,,
2018,107284520,102567336,4,,
2018,107284524,102567340,7,,
2018,107284528,102572172,4,,
2018,107278766,102572175,7,,
2018,107279968,102567348,7,,
2018,107284543,102567360,7,,
2018,107284565,102576990,7,,
2018,107278792,102572220,7,,
2018,107278793,102572221,7,,
2018,107284577,102572229,4,,
2018,107280016,102572240,7,,
2018,107284598,102577017,5,,
2018,107280024,102572249,4,,
2018,107284604,102572248,5,,
2018,107284608,102572253,7,,
2018,107280028,102572253,5,,
2018,107280033,102577025,5,,
2018,107278814,102577025,7,,
2018,107280048,102567435,6,,
2018,107284637,102572278,7,,
2018,107280059,102567451,5,,
2018,107284642,102567451,7,,
2018,107278842,102572289,7,,
2018,107278857,102577060,6,,
2018,107284674,102572314,7,,
2018,107278886,102572324,3,,
2018,107280101,102567505,4,,
2018,107280150,102567561,7,1,
2018,107280160,102567571,7,,
2018,107284756,102577151,1,,
2018,107280185,102572410,4,,
2018,107278982,102572418,7,,
2018,107280195,102567601,7,,
2018,107278989,102572424,7,,
2018,107280199,102572428,7,,
2018,107280212,102567620,7,,
2018,107284811,102572453,5,,
2018,107279020,102572453,7,,
2018,107284819,102567628,5,,
2018,107279029,102567628,7,,
2018,107279036,102577240,7,1,
2018,107284830,102577240,5,,1
2018,107279041,102572466,7,,
2018,107280254,102567666,6,,
2018,107280258,102567675,5,,
2018,107284872,102567675,7,,
2018,107284880,102567678,5,,
2018,107284879,102567678,7,,
2018,107279074,102567686,7,,
2018,107279075,102567686,5,,
2018,107279077,102577282,7,,
2018,107279078,102577282,4,,
2018,107284894,102567692,7,,
2018,107279083,102567695,6,,
2018,102197392,96942371,7,,
2018,102197685,96942704,4,,
2018,102197687,96942704,1,,
2018,102197703,96942721,7,,
2018,102197976,96943039,7,,
2018,102198068,96943137,4,,
2018,102198129,96943202,7,,
2018,102198201,96943275,4,,
2018,102198293,96943387,7,,
2018,102198333,96943427,5,,1
2018,102198329,96943427,7,1,
2018,102198508,96943615,7,,
2018,102198528,96943639,5,,
2018,102198523,96943639,7,,
2018,102198558,96943678,7,,
2018,102198576,96943697,4,,
2018,102198779,96943914,6,,
2018,102198800,96943940,7,,
2018,102198892,96944039,7,,
2018,102198942,96944090,4,,
2018,102198953,96944097,5,,
2018,102198950,96944097,7,,
2018,102199001,96944140,7,,
2018,102199667,96944889,5,,
2018,102199663,96944889,7,,
2018,102199719,96944940,7,,
2018,102199919,96945149,6,,
2018,102199915,96945149,7,,
2018,102199959,96945191,5,,
2018,102199957,96945191,7,,
2018,102200008,96945260,1,,
2018,102200037,96945287,6,,
2018,102200072,96945330,4,,
2018,102200091,96945353,7,,
2018,102200093,96945353,5,,
2018,108141148,103504318,7,,
2018,108137567,103504321,7,,
2018,108133801,103509521,6,,
2018,108141160,103509526,6,,
2018,108133810,103509526,7,,
2018,108133816,103509529,4,,
2018,108141167,103504343,7,,
2018,108141170,103498760,7,,
2018,108137607,103498765,8,,
2018,108133836,103504362,7,,
2018,108137618,103498781,7,,
2018,108141187,103504371,7,,
2018,108137629,103498796,7,,
2018,108141194,103498802,7,,
2018,108141199,103509566,7,,
2018,108137651,103509569,5,,
2018,108137650,103509569,7,,
2018,108141206,103509570,7,1,
2018,110480040,106115446,3,,
2018,110473049,106115446,7,,
2018,110477980,106119384,7,1,
2018,108137655,103509570,5,,1
2018,110480075,106119384,5,,1
2018,110480104,106115523,7,,
2018,110478046,106123538,5,,
2018,110478043,106123538,7,,
2018,110478068,106123562,7,,
2018,110473133,106119494,4,,
2018,110478084,106115597,6,,
2018,110478097,106115608,6,,
2018,110473148,106115608,5,,
2018,110478096,106115608,7,,
2018,110480220,106115644,4,,
2018,110473309,106115774,3,,
2018,110480484,106119874,7,,
2018,110473337,106119879,5,,
2018,110478270,106119879,7,,
2018,110478292,106115815,4,,
2018,110480554,106119954,5,,
2018,110473375,106119954,7,,
2018,104625757,99659760,4,,
2018,104621073,99659764,3,,
2018,104625762,99663033,7,,
2018,104625782,99667808,4,,
2018,104617885,99659779,7,,
2018,104625803,99663070,7,,
2018,104621123,99667848,7,,
2018,104621163,99663133,7,,
2018,104621177,99667897,4,,
2018,106059415,101210822,7,,
2018,106064228,101218773,7,,
2018,106055661,101218818,6,,
2018,106059495,101218839,4,,
2018,106064283,101218839,7,,
2018,106055730,101218881,7,2,
2018,106059552,101210979,6,,
2018,106055773,101210998,4,,
2018,106059581,101211005,7,,
2018,106059595,101211020,4,,
2018,106055799,101214026,6,,
2018,106064386,101218948,7,,
2018,106059638,101218961,7,,
2018,106055823,101214066,7,,
2018,106055824,101214066,4,,
2018,106055839,101218980,1,,
2018,106059686,101218988,6,,
2018,106059697,101221098,6,,
2018,106055883,101221126,7,,
2018,106055904,101214185,3,,
2018,106064483,101219065,7,,
2018,106064492,101219074,7,,
2018,106059833,101214261,5,,
2018,106064493,101214261,7,,
2018,106055951,101214261,6,,
2018,106064516,101221205,7,,
2018,106064518,101221205,5,,
2018,106055997,101219102,7,1,
2018,106059904,101221225,7,,
2018,106059927,101214339,7,,
2018,106056010,101214339,4,,
2018,106059955,101214360,5,,
2018,106059954,101214360,7,,
2018,106059968,101219147,7,,
2018,106064607,101214388,7,,
2018,106060015,101221280,7,,
2018,106056062,101219188,7,,
2018,106060051,101219193,7,,
2018,106064650,101219204,7,,
2018,106056090,101219205,7,,
2018,106060082,101219213,7,,
2018,106056107,101214503,3,,
2018,106056111,101214508,4,,
2018,106064670,101214512,7,,
2018,106060170,101214569,7,,
2018,106060185,101214586,7,,
2018,106060201,101219269,7,,
2018,106060214,101219277,7,,
2018,106064760,101219310,7,,
2018,106064761,101219310,5,,
2018,101423070,96108065,1,,
2018,101423177,96108169,7,,
2018,101423233,96108215,7,,
2018,101423911,96108939,7,,
2018,101424133,96109197,6,,
2018,101424139,96109200,7,,
2018,101424141,96109200,3,,
2018,101424220,96109286,7,,
2018,101424222,96109286,4,,
2018,101424398,96109453,7,,
2018,101424655,96109722,1,,
2018,101424652,96109722,6,,
2018,101424743,96109810,7,,
2018,101424837,96109916,7,,
2018,105394568,100485702,3,,
2018,105388737,100485702,7,,
2018,105394590,100485723,7,,
2018,105394611,100485743,7,,
2018,105394631,100485763,6,,
2018,105394644,100485773,7,,
2018,105394645,100485773,5,,
2018,105388802,100491046,6,,
2018,105390691,100496066,7,,
2018,105390694,100494699,4,,
2018,105388849,100485856,1,,
2018,105388862,100496116,4,,
2018,105388866,100485884,4,,
2018,105394789,100485923,7,,
2018,105388915,100494794,7,,
2018,105394843,100485974,5,,
2018,105388924,100485974,7,,
2018,105394850,100485981,7,,
