"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2018,126351510,102571552,45,"C",20,,""
2018,126351519,102576284,16,"C",20,,""
2018,126348208,102576296,45,"C",20,,""
2018,126348211,102566753,49,"C",20,,"N"
2018,126348217,102576310,49,"C",20,,"N"
2018,126348235,102576322,49,"A",6,,"N"
2018,126351560,102571598,11,"C",2,,""
2018,126348258,102566790,49,"C",20,,"N"
2018,126349400,102577317,45,"C",7,,""
2018,126348280,102576366,47,"C",5,,""
2018,126351599,102576372,45,"C",20,,""
2018,126348305,102571655,44,"C",20,,""
2018,126348316,102576398,45,"C",6,,""
2018,126351632,102571666,44,"C",22,,""
2018,126349416,102577331,16,"C",38,,""
2018,126356469,102577331,35,"C",38,,""
2018,126349454,102577365,35,"C",13,,""
2018,126349453,102577365,16,"C",13,,""
2018,126352752,102577369,5,"C",17,,""
2018,126349475,102572627,5,"C",21,,""
2018,126349521,102572652,51,"C",20,,""
2018,126352815,102572663,47,"A",41,,""
2018,126352817,102577416,23,"C",8,,""
2018,130261567,106056356,45,"C",13,,""
2018,130261593,106046451,2,"C",2,,""
2018,130266631,106046455,45,"C",12,,""
2018,130261638,106056406,49,"C",20,,"F"
2018,130271466,106056410,5,"C",20,,""
2018,130261669,106046521,44,"C",20,,""
2018,130261714,106046567,44,"C",20,,""
2018,130271520,106056453,16,"C",13,,""
2018,130271521,106056453,35,"C",13,,""
2018,130271527,106046578,44,"C",5,,""
2018,130261771,106046615,28,"C",13,,""
2018,130261829,106056535,21,"C",20,,""
2018,130261827,106056535,14,"C",20,,""
2018,130261852,106051660,5,"C",19,,""
2018,130261876,106046709,41,"C",20,,""
2018,130266957,106056624,5,"C",16,,""
2018,130261958,106056624,49,"C",16,,"F"
2018,130266969,106056638,51,"C",18,,""
2018,130271743,106056638,45,"C",18,,""
2018,130262000,106046803,45,"C",8,,""
2018,130271779,106046813,49,"C",20,,"F"
2018,130271787,106046825,23,"C",8,,""
2018,130262044,106051822,23,"C",8,,""
2018,130262058,106056690,44,"C",20,,""
2018,130262057,106056690,27,"C",20,,""
2018,130271814,106056707,23,"C",8,,""
2018,130267070,106046861,5,"C",30,,""
2018,130267085,106046872,44,"C",20,,""
2018,130267099,106056724,49,"C",18,,"N"
2018,130271878,106051954,49,"C",20,,"N"
2018,130271879,106046946,45,"C",23,,""
2018,130262279,106052016,47,"C",20,,""
2018,130262298,106056818,23,"C",12,,""
2018,130262299,106052037,49,"C",20,,"N"
2018,130267249,106052037,16,"C",20,,""
2018,130271934,106052037,46,"C",20,,""
2018,130267280,106052063,28,"C",43,,""
2018,130267364,106047122,45,"C",23,,""
2018,130262396,106056892,51,"C",13,,""
2018,130262439,106056915,45,"C",25,,""
2018,130272089,106056943,49,"C",20,,"N"
2018,130267459,106056951,16,"C",35,,""
2018,126345482,102576409,16,"C",13,,""
2018,126351648,102576409,35,"C",13,,""
2018,126348351,102576427,51,"C",20,,""
2018,126345605,102566947,45,"C",20,,""
2018,126348461,102576536,28,"C",13,,""
2018,126348462,102571793,21,"C",20,,""
2018,126345630,102566974,44,"C",20,,""
2018,126348494,102576571,16,"C",11,,""
2018,126351849,102576571,35,"C",11,,""
2018,126345655,102576583,5,"C",20,,""
2018,126345663,102576593,49,"C",5,,"F"
2018,126351873,102576593,5,"C",5,,""
2018,126351885,102567011,16,"C",13,,""
2018,126351886,102567011,35,"C",13,,""
2018,126351902,102567023,16,"C",20,,""
2018,126351899,102567023,35,"C",20,,""
2018,126348611,102571910,45,"C",20,,""
2018,126348618,102576663,49,"C",20,,"F"
2018,126345738,102567062,5,"C",5,,""
2018,126348626,102576668,5,"C",43,,""
2018,126348634,102567073,23,"C",8,,""
2018,126352008,102571953,2,"C",20,,""
2018,126352034,102576728,21,"C",5,,""
2018,126352044,102576743,45,"C",20,,""
2018,126348722,102567152,27,"C",13,,""
2018,126352061,102567152,16,"C",13,,""
2018,126348723,102567152,39,"C",13,,""
2018,126352073,102576767,23,"C",8,,""
2018,126348732,102567162,14,"C",18,,""
2018,126352082,102576773,41,"C",29,,""
2018,126352083,102576773,47,"C",29,,""
2018,126345851,102572006,49,"C",20,,"N"
2018,126352095,102576784,7,"C",13,,""
2018,126352137,102572054,51,"C",20,,""
2018,126352163,102572066,39,"C",13,,""
2018,126352198,102572092,23,"C",7,,""
2018,126348846,102576860,36,"C",20,,""
2018,126348918,102576946,5,"C",20,,""
2018,126348919,102576946,14,"C",20,,""
2018,126352316,102576959,62,"C",8,,""
2018,126346049,102572187,62,"C",8,,""
2018,126346058,102576974,14,"C",20,,""
2018,126348962,102576981,45,"C",20,,""
2018,126346077,102567372,16,"C",20,,""
2018,126352339,102567372,35,"C",20,,""
2018,126346098,102567401,2,"C",21,,""
2018,126346099,102572236,47,"C",5,,""
2018,126349039,102577028,23,"C",12,,""
2018,126346136,102567437,21,"C",13,,""
2018,126346135,102567437,16,"C",13,,""
2018,126349062,102577046,49,"C",20,,"N"
2018,126356207,102567510,14,"C",4,,""
2018,126356209,102577097,23,"C",7,,""
2018,126352532,102567591,27,"C",20,,""
2018,126352537,102567594,27,"C",20,,""
2018,126352556,102577201,16,"C",23,,""
2018,130356851,106115419,23,"C",38,,""
2018,130347750,106123481,5,"C",11,,""
2018,130347832,106119390,41,"C",23,,""
2018,130354035,106126654,11,"C",25,,""
2018,130349796,106131096,7,"C",23,,""
2018,130349804,106131101,36,"C",20,,""
2018,130349805,106131105,14,"C",34,,""
2018,130358047,106124632,2,"C",20,,""
2018,130354045,106131126,11,"C",20,,""
2018,130349873,106131165,11,"C",3,,""
2018,130349983,106131247,23,"C",8,,""
2018,130349988,106131251,5,"C",13,,""
2018,130358156,106124734,18,"C",21,,""
2018,130354162,106131304,45,"C",21,,""
2018,130350118,106124770,23,"C",8,,""
2018,130350144,106131389,21,"C",14,,""
2018,130350150,106131392,21,"C",18,,""
2018,130350165,106131406,23,"C",8,,""
2018,130350167,106131408,21,"C",20,,""
2018,130350168,106131408,49,"C",20,,"N"
2018,130354238,106131421,23,"C",24,,""
2018,130350183,106131423,23,"C",8,,""
2018,130354252,106131431,14,"C",20,,""
2018,130350197,106131437,11,"C",7,,""
2018,130350214,106131446,41,"C",8,,""
2018,130350215,106131446,13,"C",12,,""
2018,130350230,106131454,51,"C",20,,""
2018,130350244,106131468,21,"C",18,,""
2018,130358355,106127036,51,"C",13,,""
2018,130350621,106124956,16,"C",35,,""
2018,130354470,106131798,51,"C",35,,""
2018,130358397,106124981,51,"C",20,,""
2018,130350648,106124981,29,"C",20,,""
2018,130358398,106124981,5,"C",20,,""
2018,130354481,106127063,45,"C",35,,""
2018,130358407,106131811,51,"C",20,,""
2018,130350663,106131817,49,"C",20,,"N"
2018,130354502,106131838,35,"C",18,,""
2018,130358423,106131838,46,"C",18,,""
2018,130354501,106131838,16,"C",35,,""
2018,130350715,106127104,27,"C",14,,""
2018,130358457,106125030,16,"C",35,,""
2018,130350750,106125046,47,"C",20,,""
2018,130354551,106131895,44,"C",7,,""
2018,130350773,106131907,23,"C",7,,""
2018,130354562,106127142,7,"C",18,,""
2018,130358495,106125077,7,"C",18,,""
2018,130358507,106131942,28,"C",13,,""
2018,130354593,106127159,51,"C",20,,""
2018,130354591,106131950,16,"C",22,,""
2018,130358529,106127165,21,"C",20,,""
2018,130350827,106131965,16,"C",13,,""
2018,130354603,106125113,16,"C",20,,""
2018,130350836,106125117,51,"C",20,,""
2018,139080094,113916516,16,"C",20,,""
2018,139080096,113916516,11,"C",20,,""
2018,139080095,113916516,35,"C",20,,""
2018,126345509,102576434,45,"C",20,,""
2018,126345510,102576437,44,"C",20,,""
2018,126351694,102566891,16,"C",13,,""
2018,126351765,102576515,46,"A",13,,""
2018,126351869,102566999,35,"C",13,,""
2018,126345660,102571849,45,"C",18,,""
2018,126348530,102576592,5,"C",20,,""
2018,126345683,102571869,51,"C",20,,""
2018,126348562,102567024,2,"C",20,,""
2018,126351922,102576627,2,"C",47,,""
2018,126348622,102567058,47,"C",20,,""
2018,126348645,102576693,14,"C",13,,""
2018,126351996,102571946,7,"A",25,,""
2018,126352003,102576710,35,"C",20,,""
2018,126348651,102576710,44,"C",20,,""
2018,126356279,102577165,16,"C",13,,""
2018,126352538,102577184,51,"C",20,,""
2018,126349244,102577193,47,"C",20,,""
2018,126349262,102577207,23,"C",8,,""
2018,126352570,102572439,23,"C",8,,""
2018,126349285,102577229,14,"C",13,,""
2018,126352596,102567634,47,"C",20,,""
2018,126356368,102572476,51,"C",20,,""
2018,126352614,102577255,47,"C",11,,""
2018,126352621,102572490,11,"C",2,,""
2018,126347376,102565308,27,"C",20,,""
2018,126347390,102565320,49,"C",20,,"N"
2018,126340477,102565343,5,"C",20,,""
2018,126340491,102555869,49,"C",19,1,"F"
2018,126344462,102565373,5,"C",20,,""
2018,126347481,102565419,21,"C",20,,""
2018,126347494,102565434,45,"C",23,,""
2018,126344518,102565443,35,"C",18,,""
2018,126340581,102565443,16,"C",18,,""
2018,126344526,102565451,45,"C",34,,""
2018,126344549,102566097,46,"C",13,,""
2018,126344552,102566101,23,"C",8,,""
2018,126340627,102555953,5,"C",14,,""
2018,126344572,102566122,45,"C",25,,""
2018,126344577,102566129,45,"C",20,,""
2018,126347569,102566138,44,"C",20,,""
2018,126340664,102555978,49,"C",19,2,"F"
2018,126340700,102565543,47,"C",20,,""
2018,126340699,102565543,63,"C",20,,""
2018,126344663,102566182,51,"C",20,,""
2018,126340714,102556001,44,"C",20,,""
2018,126340725,102565568,41,"C",7,,""
2018,126347630,102556034,5,"C",20,,""
2018,126347641,102565632,45,"C",20,,""
2018,126340860,102566266,45,"C",7,,""
2018,126347703,102566290,51,"C",20,,""
2018,126344813,102566301,23,"C",20,,""
2018,126340968,102571132,7,"C",18,,""
2018,126344857,102566353,45,"C",21,,""
2018,126341014,102571146,27,"C",21,,""
2018,126344874,102565806,21,"C",5,,""
2018,126341024,102566374,2,"C",3,,""
2018,126344897,102566392,35,"C",13,,""
2018,126347786,102566392,51,"C",13,,""
2018,126347787,102566392,16,"C",13,,""
2018,126347789,102566392,11,"C",13,,""
2018,126349588,102567902,16,"C",13,,""
2018,126356693,102577486,11,"A",20,,""
2018,126349627,102577493,5,"C",34,,""
2018,126352936,102577516,16,"C",13,,""
2018,126349662,102577516,35,"C",13,,""
2018,126353002,102568025,45,"C",40,,""
2018,126353017,102577564,14,"C",18,,""
2018,126356835,102577585,23,"C",8,,""
2018,126356884,102572875,5,"C",41,,""
2018,126356911,102568130,16,"C",13,,""
2018,126353073,102568138,51,"C",20,,""
2018,126349833,102572910,49,"C",20,,"F"
2018,126356945,102572918,5,"C",20,,""
2018,126356946,102572918,49,"A",20,,"N"
2018,126349846,102568161,27,"C",20,,""
2018,126356953,102568169,43,"C",42,,""
2018,126349867,102577660,51,"C",8,,""
2018,126353152,102577675,7,"C",43,,""
2018,126357002,102577688,5,"C",20,,""
2018,126349918,102572983,14,"C",11,,""
2018,126357040,102577715,51,"C",20,,""
2018,126353220,102577739,47,"C",41,,""
2018,126357112,102573054,8,"C",41,,""
2018,126347374,102565305,16,"C",13,,""
2018,126340450,102565316,39,"C",20,,""
2018,126340449,102565316,51,"C",20,,""
2018,126344412,102560980,21,"C",20,,""
2018,126340472,102565338,45,"C",14,,""
2018,126340490,102565357,23,"C",8,,""
2018,126347453,102561021,23,"C",8,,""
2018,126344502,102555908,51,"C",20,,""
2018,126344524,102566073,5,"C",13,,""
2018,126340597,102566086,5,"C",20,,""
2018,126340602,102555932,47,"C",20,,""
2018,126344547,102565470,16,"C",13,,""
2018,126340611,102565470,35,"C",13,,""
2018,126347539,102566100,51,"C",13,,""
2018,126340621,102555951,39,"C",20,,""
2018,126340622,102555951,35,"C",20,,""
2018,126340620,102555951,16,"C",20,,""
2018,126340631,102555956,14,"C",14,,""
2018,126340632,102565485,23,"C",8,,""
2018,126347561,102555963,11,"C",8,,""
2018,126340649,102565492,49,"C",20,,"N"
2018,126344609,102555976,14,"C",13,,""
2018,126347577,102565513,14,"C",18,,""
2018,126344635,102565529,45,"C",23,,""
2018,126340685,102566164,47,"C",20,,""
2018,126344655,102566179,44,"C",20,,""
2018,126344692,102566202,28,"C",20,,""
2018,126347623,102565599,5,"C",13,,""
2018,126340852,102565679,49,"C",20,,"N"
2018,126340913,102566309,23,"C",8,,""
2018,126340926,102565731,51,"C",13,,""
2018,126344836,102565749,14,"C",18,,""
2018,126344846,102565766,11,"C",8,,""
2018,126347751,102571133,23,"C",12,,""
2018,126340986,102565781,45,"C",18,,""
2018,126340997,102566357,5,"C",25,,""
2018,126341013,102571148,5,"C",20,,""
2018,126344952,102565878,16,"C",20,,""
2018,126353029,102572836,23,"C",7,,""
2018,126353013,102572824,46,"C",13,,""
2018,126353020,102572830,46,"C",13,,""
2018,126349755,102568066,35,"C",13,,""
2018,126353041,102577593,47,"C",8,,""
2018,126356907,102568125,16,"C",20,,""
2018,126349807,102568125,35,"C",20,,""
2018,126356956,102572925,2,"C",2,,""
2018,126353110,102577652,2,"C",20,,""
2018,126349870,102572941,51,"C",20,,""
2018,126356970,102568192,14,"C",5,,""
2018,126356973,102577667,5,"C",18,,""
2018,126356974,102577667,14,"C",18,,""
2018,126353158,102568213,14,"C",18,,""
2018,126353178,102572980,63,"C",47,,""
2018,126349916,102568242,27,"C",20,,""
2018,126357029,102577704,56,"C",20,,""
2018,126357064,102568275,49,"C",20,,"F"
2018,126353257,102577763,21,"C",34,,""
2018,126349964,102577763,45,"C",34,,""
2018,126357110,102573055,35,"C",7,,""
2018,126357108,102573055,16,"C",7,,""
2018,126357131,102577788,41,"C",8,,""
2018,126350005,102568341,23,"C",12,,""
2018,126350010,102568345,44,"C",20,,""
2018,126350035,102573111,14,"C",13,,""
2018,126348324,102571674,11,"C",7,,""
2018,126340431,102565303,47,"C",21,,""
2018,126340429,102565303,11,"C",21,,""
2018,126340446,102555832,5,"C",18,,""
2018,126340461,102560973,39,"C",41,,""
2018,126347410,102565336,5,"C",13,,""
2018,126347429,102565366,32,"C",10,,""
2018,126347447,102555886,49,"C",20,,"F"
2018,126347470,102565405,47,"C",20,,""
2018,126340563,102561052,45,"C",41,,""
2018,126344510,102565438,8,"C",25,,""
2018,126344519,102565446,23,"C",7,,""
2018,126344541,102555939,51,"C",41,,""
2018,126344556,102555950,5,"C",20,,""
2018,126344555,102555950,51,"C",20,,""
2018,126344571,102566120,5,"C",24,,""
2018,126347567,102565499,35,"C",18,,""
2018,126340652,102565499,16,"C",18,,""
2018,126347586,102566160,45,"C",20,,""
2018,126347591,102555992,49,"C",20,,"N"
2018,126344710,102566216,7,"C",20,,""
2018,126344724,102566227,7,"C",34,,""
2018,126340818,102556058,16,"C",13,,""
2018,126344755,102565659,16,"C",13,,""
2018,126347661,102565659,35,"C",13,,""
2018,126347682,102565682,5,"C",10,,""
2018,126344910,102571173,51,"C",20,,""
2018,126344929,102565856,64,"C",20,,""
2018,126344986,102571249,5,"C",20,,""
2018,126341131,102571253,14,"C",13,,""
2018,126351148,102571259,16,"C",20,,""
2018,126347887,102566474,47,"C",20,,""
2018,126347902,102565946,44,"C",13,,""
2018,126351176,102571280,35,"C",40,,""
2018,126351196,102565968,45,"C",23,,""
2018,126347955,102571318,5,"C",11,,""
2018,126347968,102566022,51,"C",20,,""
2018,126345088,102571338,41,"C",25,,""
2018,126345089,102571338,45,"C",25,,""
2018,126351259,102566039,51,"C",20,,""
2018,126345115,102566054,40,"C",18,,""
2018,126348021,102576071,45,"C",7,,""
2018,126345156,102571403,5,"C",18,,""
2018,126351325,102571411,51,"C",20,,""
2018,126351337,102576117,5,"C",18,,""
2018,126348060,102576117,27,"C",18,,""
2018,126345189,102576123,49,"C",20,,"N"
2018,126345199,102571430,7,"C",18,,""
2018,126345218,102576158,5,"C",13,,""
2018,126351387,102566638,5,"C",20,,""
2018,126351394,102566645,5,"C",20,,""
2018,126351396,102566645,49,"C",20,,"N"
2018,126345265,102571491,45,"C",36,,""
2018,126345273,102571494,51,"C",20,,""
2018,126351476,102576249,2,"C",20,,""
2018,126351483,102571534,5,"C",20,,""
2018,126345323,102571543,14,"C",18,,""
2018,126345410,102576333,16,"C",13,,""
2018,126345430,102571623,18,"C",12,,""
2018,126348283,102571634,5,"C",20,,""
2018,126348293,102571646,51,"C",46,,""
2018,126345471,102571658,28,"C",13,,""
2018,126351630,102571665,16,"C",22,,""
2018,126356424,102577292,49,"C",20,,"N"
2018,126356433,102567715,47,"C",20,,""
2018,126352693,102567736,47,"C",20,,""
2018,126349421,102572569,45,"C",20,,""
2018,126352766,102572624,16,"C",13,,""
2018,126349471,102572624,35,"C",13,,""
2018,126349549,102572677,44,"C",20,,""
2018,126352837,102572677,51,"C",20,,""
2018,126356623,102567873,49,"C",18,,"N"
2018,126349578,102572702,35,"C",18,,""
2018,126352861,102572702,16,"C",18,,""
2018,126349600,102572716,45,"C",41,,""
2018,126356689,102572726,5,"C",18,,""
2018,126349651,102567962,16,"C",13,,""
2018,126352941,102572760,14,"C",13,,""
2018,126349724,102572806,11,"C",21,,""
2018,126356785,102568026,49,"C",20,,"F"
2018,126356787,102568026,5,"C",20,,""
2018,126353009,102568036,49,"C",20,,"F"
2018,126349743,102568044,63,"C",20,,""
2018,126349764,102577583,2,"C",2,,""
2018,126356856,102577596,47,"C",20,,""
2018,126349784,102572861,23,"C",8,,""
2018,126349787,102572868,5,"C",5,,""
2018,126349794,102568102,51,"C",20,,""
2018,126353051,102568102,47,"C",20,,""
2018,126356883,102572876,47,"C",20,,""
2018,126356905,102572885,56,"C",20,,""
2018,126349830,102568153,14,"C",20,,""
2018,126356944,102572917,23,"C",8,,""
2018,126353108,102572929,5,"C",18,,""
2018,126353122,102572940,23,"C",8,,""
2018,126353136,102572949,51,"C",8,,""
2018,126349930,102577719,49,"C",20,,"F"
2018,126357055,102573002,14,"C",20,,""
2018,126357090,102577759,2,"C",7,,""
2018,126349962,102573040,45,"C",4,,""
2018,126349972,102573045,16,"C",13,,""
2018,126349990,102573071,47,"C",45,,""
2018,126353317,102573092,46,"C",13,,""
2018,126350014,102573092,16,"C",18,,""
2018,126353314,102573092,35,"C",13,,""
2018,126357171,102573110,23,"C",8,,""
2018,126353342,102573115,45,"C",23,,""
2018,126357180,102577824,46,"C",47,,""
2018,126348328,102576413,16,"C",13,,""
2018,126348342,102566867,16,"C",20,,""
2018,126345505,102576431,41,"C",23,,""
2018,126345529,102576464,11,"C",20,,""
2018,126349210,102577167,21,"C",20,,""
2018,126352530,102572401,14,"C",13,,""
2018,126352540,102577189,35,"C",41,,""
2018,126349239,102577189,16,"C",41,,""
2018,126356321,102572429,23,"C",8,,""
2018,126349267,102572441,36,"C",20,,""
2018,126352578,102572448,14,"C",3,,""
2018,126349277,102572452,45,"C",25,,""
2018,126356356,102572467,14,"C",18,,""
2018,126349306,102577250,51,"C",20,,""
2018,126347411,102555852,21,"C",20,,""
2018,126340489,102565356,45,"C",25,,""
2018,126340507,102565371,5,"C",10,,""
2018,126344461,102565371,45,"C",10,,""
2018,126347446,102561015,36,"C",20,,""
2018,126347498,102561063,14,"C",25,,""
2018,126344516,102565441,56,"C",20,,""
2018,126344540,102566091,51,"C",20,,""
2018,126340619,102555946,51,"C",20,,""
2018,126356602,102577429,16,"C",13,,""
2018,126344599,102566140,16,"C",13,,""
2018,126340668,102555984,35,"C",13,,""
2018,126344640,102555991,5,"C",13,,""
2018,126340694,102555997,63,"C",20,,""
2018,126340716,102556003,51,"C",20,,""
2018,126340724,102565565,29,"C",18,,""
2018,126347614,102565583,5,"C",20,,""
2018,126347619,102565591,45,"C",38,,""
2018,126347620,102566214,45,"C",7,,""
2018,126347629,102566222,45,"C",20,,""
2018,126340819,102565642,44,"C",20,,""
2018,126349391,102572540,45,"C",20,,""
2018,126347733,102566321,23,"C",8,,""
2018,126340946,102566327,11,"A",12,,""
2018,126340995,102565790,23,"C",43,,""
2018,126344865,102565797,23,"C",12,,""
2018,126341016,102566369,14,"C",18,,""
2018,126344940,102571201,51,"C",20,,""
2018,126341088,102566435,45,"C",20,,""
2018,126341113,102571240,45,"C",20,,""
2018,126341135,102565913,14,"A",18,,""
2018,126345000,102566469,45,"C",11,,""
2018,126345018,102571277,35,"C",40,,""
2018,126345015,102571277,16,"C",40,,""
2018,126351193,102566496,47,"C",20,,""
2018,126345034,102566496,5,"C",18,,""
2018,126351212,102571302,45,"C",20,,""
2018,126345091,102566032,47,"C",7,,""
2018,126351278,102566565,49,"C",20,,"N"
2018,126348035,102571391,14,"C",20,,""
2018,126345171,102576111,28,"C",13,,""
2018,126348070,102576140,23,"C",8,,""
2018,126351372,102571447,41,"C",12,,""
2018,126345224,102576162,14,"C",20,,""
2018,126356619,102577436,16,"C",13,,""
2018,126352734,102577353,49,"C",20,,"N"
2018,126348154,102566685,21,"C",13,,""
2018,126348163,102576238,16,"C",20,,""
2018,126345311,102571530,39,"C",41,,""
2018,126351489,102571545,45,"C",23,,""
2018,126348188,102566714,14,"A",20,,""
2018,126345339,102571551,14,"C",20,,""
2018,126345338,102571551,5,"C",20,,""
2018,126345347,102566730,16,"C",15,,""
2018,126352764,102572622,14,"C",23,,""
2018,126351536,102571574,23,"C",8,,""
2018,126345382,102576306,5,"C",20,,""
2018,126345406,102571602,46,"C",13,,""
2018,126348247,102571608,35,"C",13,,""
2018,126348246,102571608,16,"C",13,,""
2018,126345427,102576341,2,"C",20,,""
2018,126345432,102566791,49,"C",20,,"N"
2018,126351581,102566791,5,"C",20,,""
2018,126351587,102576359,16,"C",8,,""
2018,126348284,102571635,46,"C",25,,""
2018,126348286,102566810,51,"C",20,,""
2018,126345467,102576389,49,"C",20,,"N"
2018,126345476,102576393,2,"C",23,,""
2018,126349513,102572647,41,"C",7,,""
2018,126352797,102572655,23,"C",8,,""
2018,126349523,102572655,16,"C",8,,""
2018,126356621,102572682,5,"C",16,,""
2018,126352842,102572682,47,"C",16,,""
2018,126349583,102572705,16,"C",13,,""
2018,126349586,102567900,63,"C",20,,""
2018,126349632,102577495,51,"C",20,,""
2018,126356721,102572746,23,"C",12,,""
2018,126352987,102577552,47,"C",41,,""
2018,126356822,102568063,44,"C",20,,""
2018,126356845,102577590,49,"C",20,,"F"
2018,126353042,102572855,16,"C",13,,""
2018,126356854,102572855,35,"C",13,,""
2018,126349799,102568110,49,"C",20,,"N"
2018,126356904,102568121,49,"C",20,,"F"
2018,126356924,102568141,27,"C",20,,""
2018,126349823,102572901,46,"C",20,,""
2018,126349857,102568171,21,"C",20,,""
2018,126349861,102572932,45,"C",20,,""
2018,126353116,102572936,45,"C",43,,""
2018,126353117,102572936,21,"C",43,,""
2018,126353123,102577661,49,"C",25,,"N"
2018,126353137,102568193,23,"C",43,,""
2018,126353160,102572962,2,"C",20,,""
2018,126353185,102572986,41,"C",12,,""
2018,126357037,102572988,45,"C",13,,""
2018,126349929,102572994,16,"C",13,,""
2018,126353199,102572994,35,"C",13,,""
2018,126353201,102572995,49,"A",20,,"F"
2018,126349936,102577733,2,"C",13,,""
2018,126353232,102573022,45,"C",20,,""
2018,126349955,102568290,16,"C",20,,""
2018,126353256,102568297,51,"C",15,,""
2018,126357103,102568311,46,"C",18,,""
2018,126357101,102568311,47,"C",18,,""
2018,126357116,102573062,36,"C",20,,""
2018,126353277,102568318,7,"C",20,,""
2018,126357128,102573077,45,"C",20,,""
2018,126350004,102568339,5,"C",18,,""
2018,126353312,102568348,5,"C",20,,""
2018,126353319,102577806,45,"C",23,,""
2018,126353325,102568359,14,"C",20,,""
2018,126357168,102568372,47,"C",6,,""
2018,126340420,102555819,35,"C",13,,""
2018,126340419,102555819,16,"C",13,,""
2018,126344418,102565326,23,"C",8,,""
2018,126340467,102555848,5,"C",20,,""
2018,126344440,102565348,49,"C",20,,"F"
2018,126347475,102561036,5,"C",6,,""
2018,126340547,102565413,14,"C",20,,""
2018,126344501,102565430,17,"C",20,,""
2018,126344504,102555910,45,"C",23,,""
2018,126340588,102565450,5,"C",18,,""
2018,126344564,102555954,5,"C",13,,""
2018,126344600,102555970,16,"C",13,,""
2018,126344614,102555977,5,"C",13,,""
2018,126344623,102555979,27,"C",20,,""
2018,126340681,102555986,14,"C",20,,""
2018,126344638,102555990,47,"C",41,,""
2018,126349635,102567938,35,"C",13,,""
2018,126352912,102567938,16,"C",13,,""
2018,126344700,102565593,51,"C",20,,""
2018,126352668,102577309,7,"C",20,,""
2018,126340812,102565639,45,"C",3,,""
2018,126347651,102565652,16,"C",13,,""
2018,126347652,102565652,35,"C",13,,""
2018,126340848,102566261,16,"C",13,,""
2018,126340865,102571086,49,"C",20,,"N"
2018,126340947,102571124,14,"C",20,,""
2018,126347758,102566355,5,"C",20,,""
2018,126344867,102565799,5,"C",38,,""
2018,126356481,102567759,51,"C",20,,""
2018,126347798,102571176,51,"C",38,,""
2018,126352981,102572797,45,"C",23,,""
2018,126347829,102571199,46,"C",13,,""
2018,126347841,102571208,5,"C",25,,""
2018,126347845,102571214,49,"A",20,,"F"
2018,126341108,102565888,23,"C",12,,""
2018,126344968,102565893,45,"C",18,,""
2018,126344980,102565901,49,"C",6,,"F"
2018,126351154,102565929,51,"C",18,,""
2018,126351166,102571271,5,"C",40,,""
2018,126349443,102567769,14,"C",30,,""
2018,126347905,102571288,7,"C",18,,""
2018,126357039,102577713,5,"C",20,,""
2018,126351226,102566527,47,"C",25,,""
2018,126351251,102566024,23,"C",12,,""
2018,126345116,102566055,8,"C",20,,""
2018,126345164,102571405,5,"C",20,,""
2018,126345179,102576115,45,"C",18,,""
2018,126345185,102571424,16,"C",41,,""
2018,126351368,102571443,45,"C",20,,""
2018,126345223,102576163,47,"C",19,,""
2018,126351399,102576177,14,"C",18,,""
2018,126348123,102576189,47,"C",20,,""
2018,126345274,102571496,51,"C",20,,""
2018,126345275,102571496,5,"C",20,,""
2018,126351458,102571506,7,"C",18,,""
2018,126351460,102571506,5,"C",18,,""
2018,126352753,102567789,51,"C",20,,""
2018,126352767,102572623,35,"C",20,,""
2018,126352806,102572659,16,"C",46,,""
2018,126352807,102572659,11,"C",46,,""
2018,126356573,102572659,35,"C",46,,""
2018,126352824,102567855,49,"C",20,,"N"
2018,126356613,102572678,5,"C",16,,""
2018,126356611,102572678,47,"C",16,,""
2018,126356627,102572687,5,"C",16,,""
2018,126356626,102572687,47,"C",16,,""
2018,126352887,102577482,46,"C",38,,""
2018,126352996,102568019,49,"C",18,,"N"
2018,126349739,102568039,49,"C",18,,"N"
2018,126356819,102568061,47,"C",14,,""
2018,126356830,102572841,14,"C",25,,""
2018,126353049,102568095,45,"C",25,,""
2018,126356880,102572873,16,"C",45,,""
2018,126356891,102568116,16,"C",12,,""
2018,126356890,102568116,49,"C",12,,"N"
2018,126356892,102568116,35,"C",12,,""
2018,126356914,102577621,16,"C",13,,""
2018,126349819,102568144,41,"C",12,,""
2018,126349842,102577640,45,"C",13,,""
2018,126353115,102572935,11,"C",24,,""
2018,126349866,102572939,23,"C",8,,""
2018,126353135,102572951,7,"C",30,,""
2018,126356972,102568190,47,"C",20,,""
2018,126349882,102568195,14,"C",20,,""
2018,126353141,102568196,23,"C",43,,""
2018,126353140,102568196,46,"C",43,,""
2018,126356990,102572959,14,"C",8,,""
2018,126349920,102572984,45,"C",20,,""
2018,126357048,102577723,51,"C",41,,""
2018,126353214,102573004,44,"C",20,,""
2018,126349941,102577742,45,"C",7,,""
2018,126349952,102573032,44,"C",13,,""
2018,126353262,102577765,51,"C",20,,""
2018,126353265,102568308,23,"C",8,,""
2018,126357119,102573063,45,"C",23,,""
2018,126357140,102568338,35,"C",13,,""
